Time	Agent	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.7096800804138184	3	9	18.285715	8.223907	33.0	9.0	18.285714285714285	8.223907408356716	128	1105
0.1383659839630127	4	0	18.666666	10.434984	41.0	11.0	18.666666666666668	10.43498389499902	112	112
0.20061993598937988	4	1	36.0	11.860298	50.0	21.0	36.0	11.86029791643813	108	220
0.2599000930786133	4	2	29.75	13.553136	45.0	13.0	29.75	13.5531361684298	119	339
0.3217771053314209	4	3	44.0	9.273619	52.0	31.0	44.0	9.273618495495704	132	471
0.3794388771057129	4	4	53.0	5.0	58.0	48.0	53.0	5.0	106	577
0.4551990032196045	4	5	98.5	31.5	130.0	67.0	98.5	31.5	197	774
0.5193490982055664	4	6	80.0	27.0	107.0	53.0	80.0	27.0	160	934
0.5835301876068115	4	7	170.0	0.0	170.0	170.0	170.0	0.0	170	1104
0.6513171195983887	4	8	53.0	7.25718	60.0	43.0	53.0	7.2571803523590805	159	1263
0.7094821929931641	4	9	64.0	8.0	72.0	56.0	64.0	8.0	128	1391
0.14753317832946777	5	0	14.25	2.8613808	18.0	10.0	14.25	2.8613807855648994	114	114
0.2039952278137207	5	1	17.5	5.057997	28.0	12.0	17.5	5.057996968497839	105	219
0.2601311206817627	5	2	18.666666	8.634556	32.0	10.0	18.666666666666668	8.634555897992412	112	331
0.31505513191223145	5	3	27.0	12.747549	45.0	14.0	27.0	12.747548783981962	108	439
0.3718070983886719	5	4	37.0	10.677078	46.0	22.0	37.0	10.677078252031311	111	550
0.4337022304534912	5	5	42.666668	16.779617	64.0	23.0	42.666666666666664	16.779617264870957	128	678
0.4963033199310303	5	6	33.0	8.154754	45.0	25.0	33.0	8.154753215150045	132	810
0.5650990009307861	5	7	63.0	14.0	77.0	49.0	63.0	14.0	126	936
0.6292471885681152	5	8	46.0	17.14643	67.0	25.0	46.0	17.146428199482248	138	1074
0.7008421421051025	5	9	48.0	28.296055	88.0	27.0	48.0	28.296053906272277	144	1218
0.14286518096923828	6	0	14.75	6.7035437	32.0	10.0	14.75	6.703543838895961	118	118
0.20423507690429688	6	1	15.571428	3.9948947	23.0	11.0	15.571428571428571	3.9948947011741605	109	227
0.26154017448425293	6	2	12.875	3.0181742	18.0	9.0	12.875	3.018174116912409	103	330
0.32745909690856934	6	3	12.75	2.727178	19.0	9.0	12.75	2.7271780286589284	102	432
0.40352296829223633	6	4	13.125	2.8034577	19.0	10.0	13.125	2.8034576865007255	105	537
0.47479820251464844	6	5	12.333333	4.027682	23.0	9.0	12.333333333333334	4.027681991198191	111	648
0.5415999889373779	6	6	14.5	5.9791303	29.0	9.0	14.5	5.979130371550699	116	764
0.6272759437561035	6	7	18.0	6.8313007	28.0	11.0	18.0	6.831300510639732	108	872
0.7174100875854492	6	8	18.166666	8.513062	32.0	9.0	18.166666666666668	8.513061859414757	109	981
0.7955188751220703	6	9	26.5	5.937171	35.0	20.0	26.5	5.937171043518958	106	1087
0.1488819122314453	7	0	17.0	5.944185	26.0	11.0	17.0	5.94418483337567	102	102
0.22141814231872559	7	1	15.857142	6.356742	29.0	9.0	15.857142857142858	6.356741560367712	111	213
0.28417515754699707	7	2	21.8	8.588364	37.0	12.0	21.8	8.588364221433556	109	322
0.3604922294616699	7	3	16.571428	5.9965973	29.0	11.0	16.571428571428573	5.996597674804387	116	438
0.4635810852050781	7	4	17.333334	6.4978633	30.0	12.0	17.333333333333332	6.497862896539309	104	542
0.5422580242156982	7	5	22.0	5.966573	29.0	12.0	22.0	5.966573556070519	110	652
0.6297779083251953	7	6	35.666668	24.98444	71.0	18.0	35.666666666666664	24.984439601924677	107	759
0.702502965927124	7	7	23.6	10.855413	36.0	9.0	23.6	10.855413396089528	118	877
0.7644190788269043	7	8	20.166666	5.2095	31.0	15.0	20.166666666666668	5.2094998693625945	121	998
0.84051513671875	7	9	22.0	9.899495	41.0	14.0	22.0	9.899494936611665	110	1108
0.18117117881774902	8	0	25.8	11.034492	42.0	13.0	25.8	11.034491379306976	129	129
0.24637532234191895	8	1	27.5	15.206906	46.0	12.0	27.5	15.20690632574555	110	239
0.32349634170532227	8	2	38.333332	16.73984	62.0	26.0	38.333333333333336	16.73983937265296	115	354
0.38750720024108887	8	3	38.333332	20.072092	64.0	15.0	38.333333333333336	20.07209228976613	115	469
0.4431731700897217	8	4	25.5	6.264982	32.0	17.0	25.5	6.264982043070834	102	571
0.5038802623748779	8	5	27.75	11.712707	45.0	16.0	27.75	11.712706775122479	111	682
0.5606012344360352	8	6	27.0	8.031189	40.0	19.0	27.0	8.031189202104505	108	790
0.6188521385192871	8	7	34.666668	16.99673	58.0	18.0	34.666666666666664	16.99673171197595	104	894
0.679335355758667	8	8	28.5	4.974937	36.0	22.0	28.5	4.9749371855331	114	1008
0.7374472618103027	8	9	30.0	13.946325	53.0	16.0	30.0	13.946325680981353	120	1128
0.11049675941467285	9	0	17.0	10.263203	39.0	9.0	17.0	10.263202878893768	102	102
0.1895618438720703	9	1	22.0	8.786353	38.0	13.0	22.0	8.78635305459552	110	212
0.25234484672546387	9	2	35.0	2.1602468	37.0	32.0	35.0	2.160246899469287	105	317
0.3131718635559082	9	3	23.8	11.232097	46.0	16.0	23.8	11.232096865679177	119	436
0.36783790588378906	9	4	51.5	31.5	83.0	20.0	51.5	31.5	103	539
0.42768168449401855	9	5	38.333332	16.418148	55.0	16.0	38.333333333333336	16.418147141366333	115	654
0.5115468502044678	9	6	35.75	11.409974	51.0	22.0	35.75	11.409973707244026	143	797
0.6411027908325195	9	7	53.333332	40.0777	110.0	24.0	53.333333333333336	40.07770230717103	160	957
0.728234052658081	9	8	41.0	4.2426405	47.0	38.0	41.0	4.242640687119285	123	1080
0.8001418113708496	9	9	42.0	19.326149	74.0	23.0	42.0	19.32614809008769	168	1248
0.07447981834411621	0	10	29.0	9.617692	40.0	18.0	29.0	9.617692030835672	116	116
0.16000699996948242	0	11	28.4	17.726816	52.0	12.0	28.4	17.72681584492827	142	258
0.2238631248474121	0	12	34.0	12.675436	49.0	18.0	34.0	12.675435561221029	102	360
0.2877790927886963	0	13	24.2	10.684568	40.0	11.0	24.2	10.684568311354464	121	481
0.362886905670166	0	14	24.2	11.7541485	41.0	12.0	24.2	11.754148203932091	121	602
0.44431400299072266	0	15	16.285715	5.823948	29.0	11.0	16.285714285714285	5.823947745897002	114	716
0.513049840927124	0	16	18.666666	6.649979	27.0	11.0	18.666666666666668	6.649979114420002	112	828
0.5797121524810791	0	17	19.333334	4.189935	28.0	15.0	19.333333333333332	4.189935029992178	116	944
0.6587347984313965	0	18	31.0	8.336666	42.0	19.0	31.0	8.336666000266533	124	1068
0.722318172454834	0	19	21.2	4.7916594	29.0	16.0	21.2	4.791659420284375	106	1174
0.07099604606628418	1	10	9.0	0.91287094	11.0	8.0	9.0	0.9128709291752769	108	108
0.13454532623291016	1	11	9.545455	1.3726971	13.0	8.0	9.545454545454545	1.3726971700492272	105	213
0.19813823699951172	1	12	9.363636	0.77138925	10.0	8.0	9.363636363636363	0.77138921583987	103	316
0.25744199752807617	1	13	9.818182	0.9359664	11.0	8.0	9.818181818181818	0.9359663764533637	108	424
0.3147289752960205	1	14	9.454545	0.4979296	10.0	9.0	9.454545454545455	0.49792959773196915	104	528
0.37093400955200195	1	15	9.363636	0.48104572	10.0	9.0	9.363636363636363	0.4810456929208346	103	631
0.42534613609313965	1	16	9.181818	0.7158189	10.0	8.0	9.181818181818182	0.7158188976374373	101	732
0.4769139289855957	1	17	9.181818	0.9359664	11.0	8.0	9.181818181818182	0.9359663764533637	101	833
0.531771183013916	1	18	9.454545	0.6555548	10.0	8.0	9.454545454545455	0.655554777357089	104	937
0.5829172134399414	1	19	9.818182	0.7158189	11.0	8.0	9.818181818181818	0.7158188976374373	108	1045
0.07687187194824219	2	10	79.5	2.5	82.0	77.0	79.5	2.5	159	159
0.14735794067382812	2	11	59.5	3.5	63.0	56.0	59.5	3.5	119	278
0.21895289421081543	2	12	64.5	34.5	99.0	30.0	64.5	34.5	129	407
0.28818774223327637	2	13	79.0	27.0	106.0	52.0	79.0	27.0	158	565
0.3467378616333008	2	14	50.5	9.5	60.0	41.0	50.5	9.5	101	666
0.4203648567199707	2	15	79.5	10.5	90.0	69.0	79.5	10.5	159	825
0.49498486518859863	2	16	61.5	4.5	66.0	57.0	61.5	4.5	123	948
0.5689079761505127	2	17	60.0	5.0	65.0	55.0	60.0	5.0	120	1068
0.6452100276947021	2	18	121.0	0.0	121.0	121.0	121.0	0.0	121	1189
0.7192978858947754	2	19	55.5	3.5	59.0	52.0	55.5	3.5	111	1300
0.07479667663574219	3	10	20.6	6.74092	34.0	16.0	20.6	6.740919818541088	103	103
0.15860986709594727	3	11	19.5	13.40087	49.0	11.0	19.5	13.400870618483463	117	220
0.21884799003601074	3	12	18.666666	6.9442225	27.0	10.0	18.666666666666668	6.944222218666553	112	332
0.2864358425140381	3	13	16.142857	2.587253	20.0	12.0	16.142857142857142	2.5872528966106905	113	445
0.35585570335388184	3	14	31.5	15.206906	50.0	16.0	31.5	15.20690632574555	126	571
0.41866183280944824	3	15	16.714285	5.6496344	26.0	10.0	16.714285714285715	5.649634266652911	117	688
0.4743506908416748	3	16	17.833334	6.7185483	31.0	10.0	17.833333333333332	6.718548123582124	107	795
0.5353567600250244	3	17	17.714285	6.7551947	31.0	11.0	17.714285714285715	6.755194524306793	124	919
0.600883960723877	3	18	20.2	7.934734	31.0	11.0	20.2	7.934733769950949	101	1020
0.6631457805633545	3	19	15.142858	3.3986793	19.0	10.0	15.142857142857142	3.398679215248663	106	1126
0.06650590896606445	4	10	57.0	20.0	77.0	37.0	57.0	20.0	114	114
0.13870573043823242	4	11	53.0	13.140269	68.0	36.0	53.0	13.140268896284683	159	273
0.19732880592346191	4	12	53.0	0.0	53.0	53.0	53.0	0.0	106	379
0.2708468437194824	4	13	63.0	26.0	89.0	37.0	63.0	26.0	126	505
0.34703683853149414	4	14	50.0	6.164414	57.0	42.0	50.0	6.164414002968976	150	655
0.4171156883239746	4	15	43.333332	1.699673	45.0	41.0	43.333333333333336	1.699673171197595	130	785
0.4822850227355957	4	16	55.5	2.5	58.0	53.0	55.5	2.5	111	896
0.5468096733093262	4	17	37.333332	6.342099	46.0	31.0	37.333333333333336	6.342099196813483	112	1008
0.6095187664031982	4	18	52.0	10.0	62.0	42.0	52.0	10.0	104	1112
0.6884908676147461	4	19	46.666668	5.4365025	54.0	41.0	46.666666666666664	5.436502143433364	140	1252
0.06539702415466309	5	10	38.0	16.083117	60.0	22.0	38.0	16.08311744241976	114	114
0.12179422378540039	5	11	40.0	8.602325	50.0	29.0	40.0	8.602325267042627	120	234
0.18914318084716797	5	12	54.0	25.0	79.0	29.0	54.0	25.0	108	342
0.25496983528137207	5	13	72.5	22.5	95.0	50.0	72.5	22.5	145	487
0.32539916038513184	5	14	128.0	0.0	128.0	128.0	128.0	0.0	128	615
0.3817460536956787	5	15	107.0	0.0	107.0	107.0	107.0	0.0	107	722
0.45108509063720703	5	16	64.5	3.5	68.0	61.0	64.5	3.5	129	851
0.5392122268676758	5	17	58.666668	14.290634	76.0	41.0	58.666666666666664	14.29063407348401	176	1027
0.6019549369812012	5	18	60.0	8.0	68.0	52.0	60.0	8.0	120	1147
0.6657760143280029	5	19	126.0	0.0	126.0	126.0	126.0	0.0	126	1273
0.061325788497924805	6	10	22.0	6.2289643	32.0	13.0	22.0	6.2289646009589745	110	110
0.13332581520080566	6	11	51.0	4.3204937	57.0	47.0	51.0	4.320493798938574	153	263
0.1905510425567627	6	12	59.5	32.5	92.0	27.0	59.5	32.5	119	382
0.25176310539245605	6	13	31.25	11.4537115	49.0	17.0	31.25	11.453711188955307	125	507
0.3169820308685303	6	14	65.0	1.0	66.0	64.0	65.0	1.0	130	637
0.3929469585418701	6	15	61.666668	40.540787	117.0	21.0	61.666666666666664	40.54078878802872	185	822
0.4560821056365967	6	16	138.0	0.0	138.0	138.0	138.0	0.0	138	960
0.5256352424621582	6	17	70.0	17.0	87.0	53.0	70.0	17.0	140	1100
0.5844359397888184	6	18	54.5	8.5	63.0	46.0	54.5	8.5	109	1209
0.6401979923248291	6	19	105.0	0.0	105.0	105.0	105.0	0.0	105	1314
0.05568289756774902	7	10	20.8	9.495262	34.0	10.0	20.8	9.495261976375375	104	104
0.11163067817687988	7	11	21.8	11.408769	38.0	10.0	21.8	11.408768557561329	109	213
0.1664719581604004	7	12	14.571428	3.7742414	21.0	9.0	14.571428571428571	3.7742413753208304	102	315
0.23115801811218262	7	13	16.833334	3.0230598	23.0	13.0	16.833333333333332	3.0230595245361758	101	416
0.28585195541381836	7	14	17.333334	5.497474	25.0	12.0	17.333333333333332	5.497474167490214	104	520
0.3470728397369385	7	15	17.428572	5.7782135	27.0	10.0	17.428571428571427	5.778213833187625	122	642
0.40850305557250977	7	16	28.5	18.794947	61.0	16.0	28.5	18.7949461292125	114	756
0.4633369445800781	7	17	27.5	6.8738637	37.0	20.0	27.5	6.87386354243376	110	866
0.521730899810791	7	18	23.8	6.493073	33.0	15.0	23.8	6.493073232299171	119	985
0.5740268230438232	7	19	36.0	15.937377	55.0	16.0	36.0	15.937377450509228	108	1093
0.06762099266052246	8	10	30.0	12.296341	51.0	19.0	30.0	12.296340919151518	150	150
0.12831997871398926	8	11	23.0	5.5497746	28.0	13.0	23.0	5.549774770204643	115	265
0.1859419345855713	8	12	27.5	4.7169905	32.0	20.0	27.5	4.716990566028302	110	375
0.2462749481201172	8	13	34.0	14.96663	54.0	18.0	34.0	14.966629547095765	102	477
0.3103671073913574	8	14	22.666666	9.62058	42.0	12.0	22.666666666666668	9.620579793107874	136	613
0.3660891056060791	8	15	23.2	8.280096	39.0	16.0	23.2	8.280096617793781	116	729
0.42522692680358887	8	16	27.75	11.344051	43.0	11.0	27.75	11.344051304538427	111	840
0.48625802993774414	8	17	22.833334	12.902411	50.0	13.0	22.833333333333332	12.902411488641269	137	977
0.5546779632568359	8	18	26.4	9.911609	41.0	15.0	26.4	9.911609354691095	132	1109
0.6301929950714111	8	19	20.6	5.885576	31.0	13.0	20.6	5.885575587824865	103	1212
0.04335904121398926	9	10	54.5	4.5	59.0	50.0	54.5	4.5	109	109
0.11965298652648926	9	11	56.0	4.0	60.0	52.0	56.0	4.0	112	221
0.17491912841796875	9	12	37.666668	7.8457346	48.0	29.0	37.666666666666664	7.845734863959881	113	334
0.2434689998626709	9	13	47.0	4.3204937	51.0	41.0	47.0	4.320493798938574	141	475
0.31653809547424316	9	14	57.5	28.5	86.0	29.0	57.5	28.5	115	590
0.39482808113098145	9	15	48.333332	11.897713	60.0	32.0	48.333333333333336	11.897712198383164	145	735
0.47417402267456055	9	16	43.0	12.328828	59.0	29.0	43.0	12.328828005937952	129	864
0.5440099239349365	9	17	38.333332	7.586538	49.0	32.0	38.333333333333336	7.586537784494029	115	979
0.6212069988250732	9	18	59.0	2.0	61.0	57.0	59.0	2.0	118	1097
0.686669111251831	9	19	58.0	10.0	68.0	48.0	58.0	10.0	116	1213
0.0657801628112793	0	20	27.25	14.480591	45.0	12.0	27.25	14.48059045757458	109	109
0.13444113731384277	0	21	25.25	12.397077	42.0	11.0	25.25	12.397076268217438	101	210
0.20279908180236816	0	22	21.8	13.377593	47.0	10.0	21.8	13.377593206552515	109	319
0.2635383605957031	0	23	25.2	17.220917	54.0	8.0	25.2	17.22091751330341	126	445
0.3169441223144531	0	24	25.5	10.965857	40.0	13.0	25.5	10.965856099730654	102	547
0.3735339641571045	0	25	13.875	3.2953565	22.0	11.0	13.875	3.295356581616017	111	658
0.4308772087097168	0	26	17.142857	7.7906275	34.0	12.0	17.142857142857142	7.790627545391989	120	778
0.495772123336792	0	27	19.571428	8.957952	40.0	11.0	19.571428571428573	8.957951660909075	137	915
0.5585341453552246	0	28	23.8	6.5848303	36.0	16.0	23.8	6.584831053261731	119	1034
0.6179821491241455	0	29	20.166666	7.0336494	32.0	10.0	20.166666666666668	7.033649282003065	121	1155
0.060791969299316406	1	20	9.818182	0.9359664	11.0	9.0	9.818181818181818	0.9359663764533637	108	108
0.11736583709716797	1	21	9.727273	1.354515	13.0	8.0	9.727272727272727	1.3545149477955762	107	215
0.17027711868286133	1	22	9.727273	0.6165754	11.0	9.0	9.727272727272727	0.616575453011388	107	322
0.22520995140075684	1	23	9.727273	0.6165754	11.0	9.0	9.727272727272727	0.616575453011388	107	429
0.28494787216186523	1	24	9.181818	0.9359664	11.0	8.0	9.181818181818182	0.9359663764533637	101	530
0.34444475173950195	1	25	9.636364	0.8813963	11.0	8.0	9.636363636363637	0.8813963377120598	106	636
0.3972971439361572	1	26	9.363636	0.64282435	10.0	8.0	9.363636363636363	0.642824346533225	103	739
0.44950079917907715	1	27	9.545455	0.4979296	10.0	9.0	9.545454545454545	0.49792959773196915	105	844
0.5033988952636719	1	28	9.181818	1.028519	12.0	8.0	9.181818181818182	1.02851895445316	101	945
0.5620019435882568	1	29	9.636364	0.77138925	11.0	8.0	9.636363636363637	0.77138921583987	106	1051
0.06597089767456055	2	20	62.5	23.5	86.0	39.0	62.5	23.5	125	125
0.13576197624206543	2	21	71.5	11.5	83.0	60.0	71.5	11.5	143	268
0.19483399391174316	2	22	64.5	12.5	77.0	52.0	64.5	12.5	129	397
0.2710878849029541	2	23	89.5	16.5	106.0	73.0	89.5	16.5	179	576
0.33351993560791016	2	24	153.0	0.0	153.0	153.0	153.0	0.0	153	729
0.39548802375793457	2	25	67.0	16.0	83.0	51.0	67.0	16.0	134	863
0.4679429531097412	2	26	82.0	9.0	91.0	73.0	82.0	9.0	164	1027
0.5241658687591553	2	27	118.0	0.0	118.0	118.0	118.0	0.0	118	1145
0.6062579154968262	2	28	112.0	35.0	147.0	77.0	112.0	35.0	224	1369
0.6705138683319092	2	29	76.5	3.5	80.0	73.0	76.5	3.5	153	1522
0.059580087661743164	3	20	28.25	18.046814	59.0	14.0	28.25	18.046814123273947	113	113
0.11904716491699219	3	21	38.0	12.832252	49.0	20.0	38.0	12.832251036613439	114	227
0.17577099800109863	3	22	38.666668	9.809293	51.0	27.0	38.666666666666664	9.809292646374775	116	343
0.23252010345458984	3	23	38.0	14.165687	53.0	19.0	38.0	14.165686240583852	114	457
0.28578901290893555	3	24	25.25	14.939461	51.0	15.0	25.25	14.939461168328663	101	558
0.3481159210205078	3	25	48.0	8.164966	58.0	38.0	48.0	8.16496580927726	144	702
0.4136202335357666	3	26	43.666668	22.395437	75.0	24.0	43.666666666666664	22.395436042987768	131	833
0.4714779853820801	3	27	43.666668	14.704497	56.0	23.0	43.666666666666664	14.704496666741854	131	964
0.53141188621521	3	28	69.0	47.0	116.0	22.0	69.0	47.0	138	1102
0.5842149257659912	3	29	54.0	32.0	86.0	22.0	54.0	32.0	108	1210
0.06328010559082031	4	20	58.0	14.0	72.0	44.0	58.0	14.0	116	116
0.13130521774291992	4	21	43.333332	3.0912063	46.0	39.0	43.333333333333336	3.091206165165235	130	246
0.20129823684692383	4	22	64.333336	33.06895	109.0	30.0	64.33333333333333	33.06895153396242	193	439
0.26111292839050293	4	23	58.0	2.0	60.0	56.0	58.0	2.0	116	555
0.3207390308380127	4	24	43.666668	5.3124595	50.0	37.0	43.666666666666664	5.312459150169743	131	686
0.37296295166015625	4	25	53.0	2.0	55.0	51.0	53.0	2.0	106	792
0.4244530200958252	4	26	53.0	16.0	69.0	37.0	53.0	16.0	106	898
0.48375701904296875	4	27	40.333332	11.264497	56.0	30.0	40.333333333333336	11.264496832477201	121	1019
0.5441360473632812	4	28	69.0	12.0	81.0	57.0	69.0	12.0	138	1157
0.6037750244140625	4	29	42.0	2.1602468	44.0	39.0	42.0	2.160246899469287	126	1283
0.08136296272277832	5	20	93.0	4.0	97.0	89.0	93.0	4.0	186	186
0.14180994033813477	5	21	128.0	0.0	128.0	128.0	128.0	0.0	128	314
0.20980572700500488	5	22	77.0	0.0	77.0	77.0	77.0	0.0	154	468
0.27143096923828125	5	23	63.0	21.0	84.0	42.0	63.0	21.0	126	594
0.326524019241333	5	24	53.5	18.5	72.0	35.0	53.5	18.5	107	701
0.3801558017730713	5	25	56.5	21.5	78.0	35.0	56.5	21.5	113	814
0.44730591773986816	5	26	79.5	7.5	87.0	72.0	79.5	7.5	159	973
0.5185809135437012	5	27	49.333332	11.897713	66.0	39.0	49.333333333333336	11.897712198383164	148	1121
0.5767560005187988	5	28	103.0	0.0	103.0	103.0	103.0	0.0	103	1224
0.6368739604949951	5	29	66.0	9.0	75.0	57.0	66.0	9.0	132	1356
0.06687808036804199	6	20	72.5	2.5	75.0	70.0	72.5	2.5	145	145
0.13251614570617676	6	21	49.333332	1.6996732	51.0	47.0	49.333333333333336	1.699673171197595	148	293
0.1996910572052002	6	22	61.333332	19.601587	89.0	46.0	61.333333333333336	19.601587237318874	184	477
0.25754618644714355	6	23	52.0	4.0	56.0	48.0	52.0	4.0	104	581
0.3447601795196533	6	24	58.5	23.5	82.0	35.0	58.5	23.5	117	698
0.633209228515625	6	25	57.0	0.0	57.0	57.0	57.0	0.0	114	812
0.7003631591796875	6	26	53.5	9.5	63.0	44.0	53.5	9.5	107	919
0.7729930877685547	6	27	69.0	26.0	95.0	43.0	69.0	26.0	138	1057
0.8374512195587158	6	28	51.0	2.0	53.0	49.0	51.0	2.0	102	1159
0.9078259468078613	6	29	162.0	0.0	162.0	162.0	162.0	0.0	162	1321
0.05996394157409668	7	20	21.2	7.467262	33.0	14.0	21.2	7.467261881037787	106	106
0.12759876251220703	7	21	67.5	10.5	78.0	57.0	67.5	10.5	135	241
0.19470596313476562	7	22	36.0	17.281975	60.0	20.0	36.0	17.281975195754296	108	349
0.24834990501403809	7	23	53.5	15.5	69.0	38.0	53.5	15.5	107	456
0.30232977867126465	7	24	36.666668	19.396448	64.0	21.0	36.666666666666664	19.39644870130154	110	566
0.3870818614959717	7	25	66.0	29.743347	108.0	43.0	66.0	29.743346594938952	198	764
0.44888973236083984	7	26	48.333332	8.653836	58.0	37.0	48.333333333333336	8.65383665716478	145	909
0.5773918628692627	7	27	89.5	13.5	103.0	76.0	89.5	13.5	179	1088
0.6727249622344971	7	28	56.0	10.708252	68.0	42.0	56.0	10.708252269472673	168	1256
0.7524158954620361	7	29	131.0	0.0	131.0	131.0	131.0	0.0	131	1387
0.06624388694763184	8	20	21.6	9.478396	34.0	12.0	21.6	9.478396488858229	108	108
0.13167691230773926	8	21	18.0	4.8648396	23.0	12.0	18.0	4.864839839775475	108	216
0.19611287117004395	8	22	15.857142	4.8529396	25.0	10.0	15.857142857142858	4.8529393575608655	111	327
0.26119184494018555	8	23	38.333332	19.601587	59.0	12.0	38.333333333333336	19.601587237318874	115	442
0.33695268630981445	8	24	26.8	11.939849	41.0	13.0	26.8	11.93984924527944	134	576
0.40239572525024414	8	25	22.6	6.0860496	30.0	14.0	22.6	6.086049621881176	113	689
0.460892915725708	8	26	16.833334	7.987838	33.0	9.0	16.833333333333332	7.987837977547838	101	790
0.5215458869934082	8	27	17.666666	6.847546	29.0	10.0	17.666666666666668	6.847546194724712	106	896
0.5855050086975098	8	28	22.4	16.511814	55.0	10.0	22.4	16.511813952440235	112	1008
0.6578788757324219	8	29	16.428572	3.4582052	21.0	10.0	16.428571428571427	3.4582052676886295	115	1123
0.039359092712402344	9	20	39.333332	2.867442	43.0	36.0	39.333333333333336	2.8674417556808756	118	118
0.10891914367675781	9	21	42.666668	13.767918	62.0	31.0	42.666666666666664	13.767917618708923	128	246
0.1764209270477295	9	22	44.333332	5.792716	52.0	38.0	44.333333333333336	5.792715732327589	133	379
0.25113511085510254	9	23	48.0	8.286535	57.0	37.0	48.0	8.286535263104035	144	523
0.312366247177124	9	24	51.0	27.0	78.0	24.0	51.0	27.0	102	625
0.37496304512023926	9	25	53.5	7.5	61.0	46.0	53.5	7.5	107	732
