Time	CommunicationRound	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6354460716247559	2	9	17.0	3.9581141	24.0	11.0	17.0	3.958114029012639	102	1146
0.06318402290344238	2	0	58.0	3.0	61.0	55.0	58.0	3.0	116	116
0.12480831146240234	2	1	55.0	7.0	62.0	48.0	55.0	7.0	110	226
0.2072291374206543	2	2	101.5	11.5	113.0	90.0	101.5	11.5	203	429
0.2638850212097168	2	3	56.5	6.5	63.0	50.0	56.5	6.5	113	542
0.3332340717315674	2	4	77.5	5.5	83.0	72.0	77.5	5.5	155	697
0.39950990676879883	2	5	77.5	33.5	111.0	44.0	77.5	33.5	155	852
0.45847105979919434	2	6	110.0	0.0	110.0	110.0	110.0	0.0	110	962
0.5290360450744629	2	7	71.5	8.5	80.0	63.0	71.5	8.5	143	1105
0.5884380340576172	2	8	56.5	7.5	64.0	49.0	56.5	7.5	113	1218
0.6543810367584229	2	9	61.5	1.5	63.0	60.0	61.5	1.5	123	1341
0.09289908409118652	2	0	104.0	65.0	169.0	39.0	104.0	65.0	208	208
0.15796589851379395	2	1	61.0	6.0	67.0	55.0	61.0	6.0	122	330
0.23530077934265137	2	2	55.0	14.854854	76.0	44.0	55.0	14.854853303438128	165	495
0.29163289070129395	2	3	50.5	7.5	58.0	43.0	50.5	7.5	101	596
0.3495829105377197	2	4	106.0	0.0	106.0	106.0	106.0	0.0	106	702
0.425915002822876	2	5	86.5	29.5	116.0	57.0	86.5	29.5	173	875
0.49762415885925293	2	6	78.0	7.0	85.0	71.0	78.0	7.0	156	1031
0.55423903465271	2	7	50.5	6.5	57.0	44.0	50.5	6.5	101	1132
0.6253519058227539	2	8	78.5	5.5	84.0	73.0	78.5	5.5	157	1289
0.6898031234741211	2	9	53.5	12.5	66.0	41.0	53.5	12.5	107	1396
0.07502412796020508	2	0	68.0	9.0	77.0	59.0	68.0	9.0	136	136
0.13466811180114746	2	1	36.666668	5.4365025	41.0	29.0	36.666666666666664	5.436502143433364	110	246
0.20488905906677246	2	2	51.0	9.899495	62.0	38.0	51.0	9.899494936611665	153	399
0.2741260528564453	2	3	47.333332	2.4944384	50.0	44.0	47.333333333333336	2.494438257849294	142	541
0.3379230499267578	2	4	43.0	8.485281	55.0	37.0	43.0	8.48528137423857	129	670
0.40042591094970703	2	5	57.0	11.0	68.0	46.0	57.0	11.0	114	784
0.48436617851257324	2	6	88.0	4.0	92.0	84.0	88.0	4.0	176	960
0.546550989151001	2	7	67.5	0.5	68.0	67.0	67.5	0.5	135	1095
0.6110801696777344	2	8	58.5	16.5	75.0	42.0	58.5	16.5	117	1212
0.6720840930938721	2	9	52.5	10.5	63.0	42.0	52.5	10.5	105	1317
0.06413388252258301	2	0	11.0	1.6124516	15.0	10.0	11.0	1.61245154965971	110	110
0.12465476989746094	2	1	10.0	1.3483998	14.0	9.0	10.0	1.348399724926484	110	220
0.18418383598327637	2	2	9.727273	1.1354542	12.0	8.0	9.727272727272727	1.1354541815269814	107	327
0.2472689151763916	2	3	11.0	1.7320508	15.0	9.0	11.0	1.7320508075688772	110	437
0.3052988052368164	2	4	9.545455	0.6555548	10.0	8.0	9.545454545454545	0.6555547773570889	105	542
0.37206292152404785	2	5	10.7	2.1	15.0	9.0	10.7	2.0999999999999996	107	649
0.4311349391937256	2	6	11.0	1.7320508	15.0	8.0	11.0	1.7320508075688772	110	759
0.49439072608947754	2	7	9.545455	0.9875256	11.0	8.0	9.545454545454545	0.9875254992000196	105	864
0.5525927543640137	2	8	10.3	1.6155494	14.0	8.0	10.3	1.6155494421403511	103	967
0.6161637306213379	2	9	10.4	1.8000001	14.0	8.0	10.4	1.8	104	1071
0.06494307518005371	2	0	60.5	6.5	67.0	54.0	60.5	6.5	121	121
